GEOID,DIST
121079504002031,5
121079505003016,3
121079512005026,2
121079501002013,1
121079501001041,1
121079504002007,5
121079507001049,4
121079504001005,5
121079505004099,5
121079503001193,5
121079502011022,5
121079503002062,5
121079503001023,5
121079502013261,3
121079506002025,3
121079509001009,4
121079511004010,1
121079502011029,5
121079514011021,2
121079502022117,3
121079507002027,4
121079502012138,3
121079507004030,4
121079512003064,2
121079512003074,2
121079511003011,1
121079507001030,4
121079503002035,5
121079502013188,5
121079508001023,4
121079506002018,3
121079513001068,2
121079514022004,2
121079506003018,4
121079507002002,4
121079512004081,1
121079514013032,2
121079511004020,1
121079507002026,4
121079512003012,1
121079512004053,1
121079502013128,3
121079506003052,4
121079505001068,2
121079505002099,3
121079503001200,5
121079503001207,5
121079502012156,5
121079505002069,3
121079505002047,3
121079505002022,3
121079505002018,3
121079503001011,5
121079507004032,4
121079513002155,2
121079511003014,1
121079503002027,5
121079507004036,4
121079513001067,2
121079509002002,4
121079505004090,5
121079502012142,3
121079502012050,3
121079514011027,2
121079502012013,3
121079502012139,3
121079503003018,5
121079505001037,3
121079505004105,5
121079513001073,2
121079514011062,2
121079502022090,3
121079502013284,5
121079502014059,5
121079507002051,4
121079514022019,2
121079505004000,5
121079512001013,2
121079502013007,3
121079506003086,4
121079507002037,4
121079503001232,5
121079513002117,2
121079513002078,2
121079502013170,3
121079503001030,5
121079502013221,3
121079503002006,5
121079502014077,3
121079509001000,1
121079503004007,5
121079512005027,2
121079512001049,2
121079512003075,2
121079502013063,3
121079513001029,2
121079514013034,2
121079508002010,4
121079508004029,4
121079512004089,1
121079512004031,1
121079509002003,4
121079502014055,5
121079505004089,5
121079514021001,2
121079510003004,1
121079507001076,4
121079505004069,5
121079503003108,5
121079502022004,3
121079509006020,4
121079509002001,4
121079507001003,1
121079511001007,1
121079510002019,1
121079506002039,3
121079514023001,2
121079506003079,3
121079507004002,4
121079506003083,3
121079503003091,5
121079503003095,5
121079503003054,5
121079502021022,3
121079506002026,3
121079512002031,2
121079511003037,1
121079513002030,2
121079502014026,5
121079505004068,5
121079513001017,2
121079512004061,1
121079503004034,5
121079507003010,4
121079514011025,2
121079505004007,5
121079505003005,5
121079514023003,2
121079512005002,2
121079512005008,2
121079502013270,3
121079511003029,1
121079510003049,1
121079502012032,3
121079502013171,3
121079513002163,2
121079512003021,1
121079507002073,4
121079502021020,3
121079508004030,4
121079506002019,3
121079501002008,1
121079505002003,3
121079502013004,3
121079502013072,3
121079510001013,1
121079508001004,4
121079507001081,4
121079505002075,5
121079514011047,2
121079503004029,5
121079505001031,3
121079509004004,4
121079506001011,3
121079502013278,3
121079503002000,3
121079512001047,2
121079503003142,5
121079509006024,4
121079504001029,5
121079513002014,2
121079509004014,4
121079503003068,5
121079503001160,5
121079503001203,5
121079508002043,4
121079502012146,5
121079513002120,2
121079507002007,4
121079507001064,4
121079511002042,1
121079503003148,5
121079502011067,5
121079502012006,3
121079503001084,5
121079503001113,5
121079513002064,2
121079506003089,3
121079514011032,2
121079501002025,1
121079502022025,3
121079508001009,4
121079513001021,2
121079514013056,2
121079502013013,3
121079505004043,5
121079505004058,5
121079504001031,5
121079508003000,1
121079508004032,4
121079509006000,4
121079514022011,2
121079503002033,5
121079502013180,5
121079502013256,3
121079505003025,5
121079507003019,4
121079507002005,4
121079514021056,2
121079510001007,1
121079512003079,2
121079512004079,1
121079502013093,3
121079508002042,4
121079512003049,2
121079502013129,3
121079508001005,4
121079507002009,4
121079505004110,5
121079514013079,2
121079512004055,1
121079503002057,5
121079506003082,3
121079512003020,1
121079507001097,4
121079503003070,5
121079512001036,1
121079502012061,3
121079505003053,5
121079501001039,1
121079507002011,4
121079502011043,5
121079505002049,3
121079503002031,5
121079509002024,4
121079503001198,5
121079510001017,1
121079513002019,2
121079502013140,3
121079509006004,4
121079503001101,5
121079502022074,3
121079514023042,2
121079513002151,2
121079503001078,5
121079503001135,5
121079513002159,2
121079501001007,1
121079505003029,5
121079514023022,2
121079502022092,3
121079502014040,5
121079502021011,3
121079503003179,5
121079503001213,5
121079514022037,2
121079510003046,1
121079505004016,5
121079502021027,3
121079504002018,5
121079512003065,2
121079502014009,5
121079502014012,5
121079503003159,5
121079513002136,2
121079503001015,5
121079513001056,2
121079506003026,3
121079506002031,3
121079512005020,2
121079514013009,2
121079510002023,1
121079503001139,5
121079514011066,2
121079512004038,1
121079512001050,2
121079502013119,3
121079502013116,3
121079502013181,5
121079503003088,5
121079501003046,3
121079502022132,3
121079509005014,3
121079502013218,5
121079514013043,2
121079512003028,1
121079503001083,5
121079514013069,2
121079503003058,5
121079513002160,2
121079513001038,2
121079513002095,2
121079502011042,5
121079507001066,4
121079502012163,3
121079511003001,1
121079502022050,3
121079502022033,3
121079503003176,5
121079502011040,3
121079503004028,5
121079513001079,2
121079511004025,1
121079503001050,5
121079502012130,3
121079502012090,3
121079502012081,5
121079513002130,2
121079507001039,4
121079502014018,3
121079507001014,1
121079501002005,1
121079501003027,1
121079513002085,2
121079514023036,2
121079502022091,3
121079505002008,3
121079503001118,5
121079510003047,1
121079502021000,3
121079501001023,1
121079503002060,5
121079507003011,4
121079502013003,3
121079505001002,3
121079502012052,3
121079502012036,3
121079502013156,3
121079502013271,5
121079513002124,2
121079502022011,3
121079506003069,3
121079513002062,2
121079502012132,3
121079508001028,4
121079501001027,1
121079502011074,3
121079512004018,1
121079502013186,5
121079507003006,4
121079501003057,3
121079502014058,5
121079509002025,4
121079514013061,2
121079514011028,2
121079506003005,4
121079502022103,3
121079505002068,3
121079505002056,3
121079514011063,2
121079512002003,2
121079504002013,5
121079509001039,1
121079509003017,4
121079502011068,5
121079512001053,2
121079512003080,2
121079506003041,4
121079503003069,5
121079505002023,3
121079504002001,5
121079505001070,2
121079505002093,5
121079502013039,3
121079504002025,5
121079503001070,5
121079505002033,3
121079507002056,4
121079504001002,5
121079503001222,5
121079506002030,3
121079512002014,2
121079512005031,2
121079513001053,2
121079505003002,5
121079510001048,1
121079505004014,5
121079508004008,4
121079514013018,2
121079514013001,2
121079503001037,5
121079503002015,5
121079503003153,5
121079513001072,2
121079505002072,5
121079503004049,5
121079502013168,3
121079502013158,3
121079508004024,4
121079514023015,2
121079503003072,5
121079502013193,5
121079512003069,2
121079514022010,2
121079502013132,3
121079502022123,3
121079512004075,1
121079514012005,2
121079506002010,4
121079512001041,2
121079509005011,4
121079502022063,3
121079508004036,4
121079502012092,3
121079502013287,5
121079510003020,1
121079503001145,5
121079502022057,3
121079513001004,2
121079507002012,4
121079505001078,3
121079513001064,2
121079514022036,2
121079502021031,3
121079509001033,4
121079506003043,4
121079502022056,3
121079503001195,5
121079507004011,4
121079502022077,3
121079510002004,1
121079502012014,3
121079502014028,5
121079502014020,3
121079502012108,3
121079503004014,5
121079501003044,1
121079502022104,3
121079503004005,3
121079514022015,2
121079503003007,5
121079507001036,4
121079505004059,5
121079508002047,4
121079507004045,4
121079502013167,3
121079501003055,1
121079513002138,2
121079502013115,3
121079514021049,2
121079502013160,3
121079502011079,3
121079503004052,5
121079504001011,5
121079502011032,5
121079502013252,3
121079513002110,2
121079503003065,5
121079512001025,2
121079502012162,3
121079503001197,5
121079514022030,2
121079509003023,4
121079509006007,4
121079506003067,3
121079512003067,2
121079502013041,3
121079502013008,3
121079514013058,2
121079507001056,4
121079507001063,4
121079506002005,3
121079509004015,4
121079509005012,4
121079503002050,5
121079502012100,3
121079503003009,5
121079509006008,4
121079502013281,3
121079505001066,3
121079503003017,5
121079503003133,5
121079502014010,5
121079507001023,1
121079503001205,5
121079505002087,3
121079503003045,5
121079506002027,3
121079511004008,1
121079510002011,1
121079501003011,3
121079509005007,1
121079506002024,3
121079502013194,5
121079504002000,5
121079514011018,2
121079512002007,2
121079511001003,1
121079503002064,5
121079502014066,3
121079502014031,5
121079512002010,2
121079502022080,3
121079502011065,5
121079513002079,2
121079502022138,3
121079505002000,3
121079502012083,3
121079510003018,1
121079514021087,2
121079508002045,4
121079501003030,1
121079503001209,5
121079502013022,3
121079505004064,5
121079503002056,5
121079502022041,3
121079503001014,5
121079514011035,2
121079507003022,4
121079508001029,4
121079502012027,3
121079502012087,3
121079503001047,5
121079503003150,5
121079505001061,3
121079503001138,5
121079502012077,5
121079502013212,3
121079506003003,4
121079504001016,5
121079512005024,2
121079503001026,5
121079502022122,3
121079504001007,5
121079502013124,3
121079508002002,4
121079514013072,2
121079506001008,3
121079503004040,5
121079512003013,1
121079507001022,1
121079508001011,4
121079502013067,3
121079503003008,5
121079503001146,5
121079502011056,5
121079503001149,5
121079503003041,5
121079505002042,3
121079507004035,4
121079513002097,2
121079511003009,1
121079513002129,2
121079502011030,5
121079502012117,3
121079502014044,5
121079511001002,1
121079501003003,1
121079503003186,5
121079506003065,4
121079502012003,3
121079508004009,4
121079508001033,4
121079512003001,1
121079513002054,2
121079503001012,5
121079505004010,5
121079512004034,1
121079502013232,3
121079508002000,4
121079504001024,5
121079502013179,3
121079510003036,1
121079505001040,3
121079512003038,2
121079512003078,2
121079507004052,4
121079502021019,3
121079513002128,2
121079506002001,4
121079501002030,1
121079510002009,1
121079505004131,5
121079505004028,5
121079512004042,1
121079512001042,2
121079512004078,1
121079506001015,3
121079505001041,3
121079502022097,3
121079502013145,3
121079502022084,3
121079501002011,1
121079502012060,3
121079502021007,3
121079512004022,1
121079513001028,2
121079509004000,4
121079505004092,5
121079513001011,2
121079514021038,2
121079505004124,5
121079507001017,4
121079514021079,2
121079512001008,2
121079505001079,3
121079502022027,3
121079509001022,4
121079513001078,2
121079504002016,5
121079502022085,3
121079502012137,3
121079502012129,3
121079502012144,5
121079502014015,5
121079502012054,3
121079503001168,5
121079503001233,5
121079513002161,2
121079505002007,3
121079510001023,1
121079513002033,2
121079502022010,3
121079502013217,5
121079502013065,3
121079503003201,5
121079510002013,1
121079503001180,5
121079501003005,1
121079505004031,5
121079513002090,2
121079507004014,4
121079509001007,4
121079509002030,4
121079505003006,5
121079502014063,3
121079502013250,3
121079510003035,1
121079512001002,2
121079508003032,1
121079514021028,2
121079502013019,3
121079514013026,2
121079502011021,5
121079503001196,5
121079505002002,3
121079514022023,2
121079512002027,2
121079514013042,2
121079502013037,3
121079502013244,3
121079502013254,3
121079501003052,1
121079507004006,4
121079508002053,4
121079514022003,2
121079508002040,4
121079501001037,1
121079511004012,1
121079514013071,2
121079514011036,2
121079513002021,2
121079503004035,5
121079505002038,3
121079502012103,3
121079502012113,3
121079514021010,2
121079512001057,2
121079505004071,5
121079512005007,2
121079505003046,5
121079514013038,2
121079505002026,3
121079505001086,3
121079505002013,3
121079505002094,5
121079503003161,5
121079512004088,1
121079502022058,3
121079503003138,5
121079510001025,1
121079513001040,2
121079502014070,3
121079507004021,4
121079503001153,5
121079506003084,4
121079512002034,2
121079510001006,1
121079502012031,3
121079511001021,1
121079503003074,5
121079502022017,3
121079510002024,1
121079503002029,5
121079505003036,5
121079512004083,1
121079505001009,3
121079513002032,2
121079502014007,5
121079506003032,4
121079513002126,2
121079514022042,2
121079502013023,3
121079502013120,3
121079506003056,4
121079508001019,4
121079502012122,3
121079501002029,1
121079512002019,2
121079507001006,1
121079503002028,5
121079502012093,3
121079513001002,2
121079502022000,3
121079504001025,5
121079503001088,5
121079507001096,4
121079502012069,3
121079502013077,3
121079505002031,3
121079510003007,1
121079505004103,5
121079503003048,5
121079509002020,4
121079512001064,2
121079501002000,1
121079503003064,5
121079512004005,1
121079503003173,5
121079513001082,2
121079501001019,1
121079503001104,5
121079503001221,5
121079503001086,5
121079503001079,5
121079509006005,4
121079509001015,1
121079502012016,3
121079505002079,3
121079513001005,2
121079502022089,3
121079502013285,5
121079512003061,2
121079503003184,5
121079503003203,5
121079501001006,1
121079510002005,1
121079502013276,3
121079503003116,5
121079510002018,1
121079502022115,3
121079508004043,4
121079508003035,4
121079507002066,4
121079514023035,2
121079512001044,2
121079512003029,1
121079502013137,3
121079507001034,4
121079507002076,4
121079508001014,4
121079508002004,4
121079514011000,2
121079508002007,4
121079513002077,2
121079503001002,5
121079505003039,5
121079502014041,5
121079512002025,2
121079513002121,2
121079502021018,3
121079502012057,3
121079503003016,5
121079505002054,3
121079505002071,3
121079504002020,5
121079501003053,1
121079503002037,5
121079502022141,3
121079503003122,5
121079510002017,1
121079501003008,1
121079513002011,2
121079502013017,3
121079514012003,2
121079502014078,5
121079509002023,4
121079507002065,4
121079507002050,4
121079509001005,4
121079503001126,5
121079505004082,5
121079512004039,1
121079514011058,2
121079501002002,1
121079513002042,2
121079513002038,2
121079502022100,3
121079502022121,3
121079510003005,1
121079511002020,1
121079502013107,3
121079501003032,3
121079501001001,1
121079508004010,4
121079502014030,5
121079509004002,4
121079513002125,2
121079512001004,2
121079502011017,5
121079513002103,2
121079503004019,5
121079507003007,4
121079502014006,5
121079502013069,3
121079508001010,4
121079507002017,4
121079502013033,3
121079509006003,4
121079508002018,4
121079514023034,2
121079503004043,5
121079509004016,4
121079508004053,1
121079505002005,3
121079502022112,3
121079502022111,3
121079505001007,3
121079512003025,1
121079501001017,1
121079502013182,5
121079502013147,3
121079503003047,5
121079502012145,5
121079513002133,2
121079509001012,4
121079508004056,1
121079503001171,5
121079502012164,3
121079509002010,4
121079507001015,4
121079502012135,3
121079502012004,3
121079509006018,4
121079503001224,5
121079503001223,5
121079509003018,4
121079503003196,5
121079513002102,2
121079510002010,1
121079502022128,3
121079503001018,5
121079503003149,5
121079502022048,3
121079512001058,2
121079503001068,5
121079505001057,3
121079502013152,3
121079502022043,3
121079503001045,5
121079507004039,4
121079513002017,2
121079506003015,4
121079507002040,4
121079505004021,5
121079505001046,3
121079514011003,2
121079509006012,4
121079502013172,3
121079502013028,3
121079502013112,3
121079507001004,1
121079505001023,3
121079502022134,3
121079502022118,3
121079514013070,2
121079512004076,1
121079503003118,5
121079502012095,3
121079503001022,5
121079503001111,5
121079509006027,4
121079505002057,3
121079501001043,1
121079503001147,5
121079502012058,3
121079514021032,2
121079514012011,2
121079503003206,5
121079505001021,3
121079503004031,5
121079502012167,3
121079503003137,5
121079503003057,5
121079507001009,1
121079513001075,2
121079502014048,3
121079509006021,4
121079509004006,4
121079509001004,4
121079503004054,5
121079505001011,3
121079510001005,1
121079514011005,2
121079513002047,2
121079513001049,2
121079513001054,2
121079502012152,3
121079502013280,3
121079505001067,2
121079502022049,3
121079511002010,1
121079507004000,4
121079512003076,2
121079514021009,2
121079511003008,1
121079505001005,3
121079507002085,4
121079509006010,4
121079507002052,4
121079502012066,5
121079506003048,4
121079513002049,2
121079512003035,2
121079509005020,1
121079503002052,5
121079503003077,5
121079514022031,2
121079502013006,3
121079506003075,3
121079512001023,2
121079502013113,3
121079508003010,4
121079507001037,4
121079509006001,4
121079514021074,2
121079513001066,2
121079509005002,1
121079514013077,2
121079508002009,4
121079509005013,3
121079514013076,2
121079512001012,1
121079509004011,4
121079509004018,4
121079502022124,3
121079502022020,3
121079510003011,1
121079513002076,2
121079512001030,2
121079505001052,3
121079508004047,4
121079512005009,2
121079502014056,5
121079502012121,3
121079513001026,2
121079508002024,4
121079503003170,5
121079502011066,5
121079514023009,2
121079511002040,1
121079505001025,3
121079502022067,3
121079503001194,5
121079503003198,5
121079510002006,1
121079509001030,4
121079512002028,2
121079511003018,1
121079502012034,3
121079502012017,3
121079503003004,5
121079506003025,3
121079501001018,1
121079502022035,3
121079510001027,1
121079508002044,4
121079508004023,4
121079512005012,2
121079503003082,5
121079511002022,1
121079514022006,2
121079512003030,1
121079503001069,5
121079514013078,2
121079501003026,3
121079511002003,1
121079503001105,5
121079503001029,5
121079502021010,3
121079502013211,5
121079502013255,3
121079511004006,1
121079508003017,4
121079508004019,4
121079503004037,5
121079502013200,5
121079502013035,3
121079501001008,1
121079512003053,2
121079505001032,3
121079507001102,4
121079507002031,4
121079502022039,3
121079508004026,4
121079508001032,4
121079508002032,4
121079508002011,4
121079512001001,2
121079514013065,2
121079514013021,2
121079503002055,5
121079502012019,3
121079511002008,1
121079503001152,5
121079503001206,5
121079503003190,5
121079503002045,5
121079502013108,3
121079502013111,3
121079514021026,2
121079514011065,2
121079512003023,1
121079505002061,3
121079503001141,5
121079506001020,3
121079505002034,3
121079506003028,4
121079503003026,5
121079503003126,5
121079509003024,4
121079506003004,4
121079501002031,1
121079505003028,5
121079513002081,2
121079511002004,1
121079509003005,4
121079505001026,3
121079501003006,1
121079507001020,4
121079512005022,2
121079514022005,2
121079514023021,2
121079510003041,1
121079514021058,2
121079512003006,1
121079514022014,2
121079514022022,2
121079502013099,3
121079512004080,1
121079505004022,5
121079503002053,5
121079512004059,1
121079506003049,4
121079511001005,1
121079512004064,1
121079510001003,1
121079503001184,5
121079512003058,2
121079503004051,5
121079512003077,2
121079505004080,5
121079503003162,5
121079514021045,2
121079505004084,5
121079509004008,4
121079514013073,2
121079502022114,3
121079502011059,5
121079513001048,2
121079514022028,2
121079502013161,3
121079508004055,1
121079512004046,1
121079502013091,3
121079502013070,3
121079501002028,1
121079508002025,4
121079502011031,5
121079508002028,4
121079506003078,3
121079514011026,2
121079514012017,2
121079509004010,4
121079505003052,5
121079508001039,4
121079505001064,3
121079506003037,4
121079510001011,1
121079510001019,1
121079503004044,5
121079505001042,3
121079502014060,5
121079508002035,4
121079512004028,1
121079514013040,2
121079513001087,2
121079513002150,2
121079503001227,5
121079512004087,1
121079505002030,3
121079503003105,5
121079503003171,5
121079505001075,3
121079503003207,5
121079510001010,1
121079502012002,3
121079513002013,2
121079509006023,4
121079509002004,4
121079503001120,5
121079503001220,5
121079503001107,5
121079502012141,3
121079509003021,4
121079513002063,2
121079502022054,3
121079501003002,1
121079514022000,2
121079503001174,5
121079503001189,5
121079512003005,1
121079512003046,2
121079505004062,5
121079505003042,5
121079505004130,5
121079507004041,4
121079514013055,2
121079510003026,1
121079503001236,5
121079503003177,5
121079504001004,5
121079502013169,3
121079502013210,3
121079502013251,3
121079502011035,5
121079502013290,5
121079507001033,4
121079512001028,1
121079507003026,4
121079508003006,4
121079503001225,5
121079509006016,4
121079511001016,1
121079506003007,4
121079503003166,5
121079502013134,3
121079507003013,4
121079502013061,3
121079508004027,4
121079502022022,3
121079510002007,1
121079501003056,3
121079505003024,5
121079505002009,3
121079512001065,2
121079512004072,1
121079506001010,3
121079505003033,5
121079501003028,3
121079507001092,4
121079502012124,3
121079506003035,4
121079508002038,4
121079503002034,5
121079512005017,2
121079514021094,2
121079514011013,2
121079514021051,2
121079502013220,3
121079505001029,3
121079503001208,5
121079511003023,1
121079511002036,1
121079501002036,1
121079514011056,2
121079502013058,3
121079511003007,1
121079503001076,5
121079510001045,1
121079513002108,2
121079505003034,5
121079512005013,2
121079513001009,2
121079512002001,2
121079513001069,2
121079502022137,3
121079511002000,1
121079507001031,4
121079514021066,2
121079514021071,2
121079503003131,5
121079512004036,1
121079503004023,5
121079501001047,1
121079505004122,5
121079505004015,5
121079507001019,1
121079501003037,1
121079502011060,5
121079505004093,5
121079507002013,4
121079510001018,1
121079503001173,5
121079505004003,5
121079503004017,5
121079502013163,3
121079502014004,5
121079503001035,5
121079503001006,5
121079505004006,5
121079511004011,1
121079506002032,3
121079502012136,3
121079508004020,4
121079505004116,5
121079511003033,1
121079512003000,1
121079502013080,3
121079502022003,3
121079510001004,1
121079510001002,1
121079505002091,3
121079503004013,5
121079512004047,1
121079503003086,5
121079501001049,1
121079509005009,3
121079505003049,5
121079502013166,3
121079503003098,5
121079505004017,5
121079503001140,5
121079502013103,5
121079514021029,2
121079510001024,1
121079503001201,5
121079512004014,1
121079502013187,5
121079505004078,5
121079507001024,1
121079504002008,5
121079510001039,1
121079503002022,5
121079509003013,4
121079509004005,4
121079506003001,3
121079513001000,2
121079514011057,2
121079502021029,3
121079507002055,4
121079512002021,2
121079502012160,3
121079505004083,5
121079505004118,5
121079505004108,5
121079508001034,4
121079514021081,2
121079503003204,5
121079502013001,3
121079505004120,5
121079501003058,3
121079508001020,4
121079514013059,2
121079510002012,1
121079503001134,5
121079503003197,5
121079507002000,4
121079502021001,3
121079513001050,2
121079514021004,2
121079502011057,5
121079503001004,5
121079505003040,5
121079503002049,5
121079502012150,3
121079501002034,1
121079513001051,2
121079511002001,1
121079508004022,4
121079505003057,5
121079502011072,3
121079507001101,4
121079505002104,5
121079514023020,2
121079512003083,2
121079509002026,4
121079507002024,4
121079501002019,1
121079506001009,3
121079512005018,2
121079502022071,3
121079502014074,3
121079503001009,5
121079503003205,5
121079513002145,2
121079505004107,5
121079505003045,5
121079514013011,2
121079505004063,5
121079501002007,1
121079510002014,1
121079512001003,2
121079514021012,2
121079509004007,4
121079513001043,2
121079507002014,4
121079507002020,4
121079512004019,1
121079513001063,2
121079514013051,2
121079514023005,2
121079509003000,4
121079505001050,3
121079513002080,2
121079503003040,5
121079514022026,2
121079508001026,4
121079507003002,4
121079514021039,2
121079512002020,2
121079514013066,2
121079514013039,2
121079511002039,1
121079511003006,1
121079503004022,5
121079505004013,5
121079503001080,5
121079503001082,5
121079501003015,3
121079502013237,3
121079501003050,1
121079506003072,3
121079509003012,4
121079513002114,2
121079510001000,1
121079510003010,1
121079507004037,4
121079503003046,5
121079513002089,2
121079505002039,5
121079508001012,4
121079508003015,4
121079505004097,5
121079514021070,2
121079505002006,3
121079508002037,4
121079507001047,4
121079514013067,2
121079514022029,2
121079503004048,5
121079509004017,4
121079505001045,3
121079514013024,2
121079502021023,3
121079508003021,1
121079507004020,4
121079509001035,4
121079514021075,2
121079514013048,2
121079503003080,5
121079503003023,5
121079503003097,5
121079502014034,3
121079505002015,3
121079503003154,5
121079512003015,1
121079503001106,5
121079513002001,2
121079506003076,3
121079502012022,3
121079505002081,5
121079511001013,1
121079505001053,3
121079510002003,1
121079514011046,2
121079503003191,5
121079510003044,1
121079507004046,4
121079505004119,5
121079509005008,3
121079501001025,1
121079501001042,1
121079505004026,5
121079512004067,1
121079510003002,1
121079507002086,4
121079511001009,1
121079501001000,1
121079505001016,3
121079505001056,3
121079503004030,5
121079502011027,5
121079513002105,2
121079513002157,2
121079514023041,2
121079512001006,2
