GEOID,DIST
121079514023041,5
121079512001006,3
121079502013051,1
121079502013027,1
121079502013085,1
121079514011067,5
121079502011076,1
121079512004030,3
121079508002029,4
121079508001001,3
121079510003031,3
121079507002046,4
121079508002031,4
121079502014029,2
121079503004002,2
121079512004035,3
121079502012021,1
121079503001238,2
121079513001008,5
121079501001044,1
121079503001001,2
121079506002017,3
121079514021083,5
121079503001165,2
121079513002083,5
121079509001006,4
121079503001039,2
121079507002033,4
121079501002026,1
121079513002009,3
121079506002009,4
121079512001055,3
121079502012128,1
121079507004051,4
121079502012038,1
121079514011016,5
121079501003020,1
121079502022096,1
121079514011012,5
121079502014036,2
121079510003042,3
121079514022035,5
121079503001166,2
121079505004023,2
121079514012002,5
121079505004101,2
121079508004006,4
121079505004087,2
121079514022001,5
121079503001170,2
121079502022101,1
121079513002048,5
121079514023011,5
121079513002007,3
121079507002003,4
121079502022127,1
121079507001038,4
121079512005015,5
121079502013143,1
121079512003014,3
121079512003052,3
121079502022119,1
121079514013035,5
121079514013004,5
121079513002156,5
121079509004013,4
121079505003032,2
121079501003039,1
121079514021036,5
121079508003002,3
121079511002007,3
121079509006013,4
121079512004000,3
121079514022039,5
121079514021037,5
121079514021047,5
121079512004037,3
121079503001157,2
121079503001156,2
121079503003169,2
121079513002109,5
121079513002075,5
121079512003062,3
121079512004082,3
121079502022142,1
121079503003103,2
121079512004023,3
121079506002035,3
121079513002113,5
121079505003000,2
121079511001014,3
121079504002005,2
121079503001059,2
121079503001063,2
121079510003012,3
121079502012011,1
121079503001095,2
121079503003090,2
121079503003076,2
121079502014057,1
121079505002001,1
121079512002011,5
121079505001076,5
121079501001016,1
121079505003056,2
121079502012104,1
121079503001214,2
121079505002027,2
121079507001094,4
121079507001100,4
121079507001103,4
121079512003018,3
121079510001040,3
121079503001056,2
121079503002001,2
121079505004039,2
121079504001014,2
121079502013286,1
121079507001088,4
121079502013087,1
121079514013003,5
121079501002023,1
121079505002101,2
121079502013275,1
121079502012063,1
121079502013199,1
121079508003003,4
121079513002002,5
121079511003012,3
121079502011024,1
121079502013184,1
121079502014039,2
121079514012004,5
121079505001065,5
121079506003055,4
121079503003143,2
121079510001033,3
121079511002026,3
121079512005010,5
121079512003022,3
121079512004043,3
121079504001026,2
121079504001017,2
121079514021017,5
121079514021016,5
121079513001010,5
121079502014002,1
121079505002086,2
121079501002035,1
121079503001186,2
121079503003075,2
121079507001065,4
121079511003004,3
121079512004007,3
121079503004000,2
121079503003167,2
121079511004016,3
121079503001048,2
121079503001049,2
121079502012042,1
121079514023007,5
121079510001036,3
121079502012109,1
121079502022093,1
121079509006014,4
121079501003017,1
121079511002038,3
121079510003048,3
121079508001031,4
121079508001027,4
121079514022043,5
121079512004066,3
121079505004065,2
121079507002064,4
121079505004002,2
121079514021059,5
121079511004013,3
121079503001102,2
121079502013165,1
121079502013231,1
121079502013159,1
121079513001015,5
121079503004036,2
121079502013208,1
121079502014017,2
121079508003029,4
121079503003175,2
121079507004017,4
121079503003187,2
121079502022129,1
121079502012074,1
121079502013042,1
121079502013106,1
121079502013127,1
121079502011071,1
121079508004014,4
121079505004091,2
121079512005011,5
121079514013020,5
121079502021021,1
121079507001045,4
121079505002040,2
121079506003050,4
121079505001059,5
121079506001004,3
121079501003018,1
121079507003004,4
121079512004003,3
121079511003024,3
121079505004114,2
121079513002119,5
121079514023026,5
121079503003130,2
121079506003040,4
121079513002027,5
121079510002020,3
121079505002088,2
121079509002008,4
121079508002058,4
121079507004023,4
121079502022068,1
121079505001000,5
121079505002077,2
121079509005001,3
121079503001052,2
121079503001060,2
121079506003060,4
121079513002148,5
121079509002011,4
121079503001129,2
121079502012140,1
121079505001048,5
121079501001020,1
121079502013222,1
121079510003029,3
121079505004088,2
121079505004034,2
121079514021091,5
121079514022017,5
121079502011069,1
121079505004102,2
121079503003003,2
121079509005004,3
121079508003012,3
121079502013242,1
121079503001032,2
121079503001199,2
121079510001021,3
121079509002029,4
121079502012075,1
121079502013224,1
121079502011053,1
121079514013047,5
121079514021096,5
121079503001119,1
121079511002017,3
121079503001058,2
121079508004037,4
121079508004049,4
121079503002038,2
121079502012025,1
121079502021033,1
121079512003039,3
121079511002019,3
121079502012015,1
121079502013226,1
121079511002014,3
121079508002036,4
121079502013097,1
121079506002028,3
121079507002063,4
121079513002070,5
121079508002046,4
121079505001027,5
121079502021025,1
121079506001021,3
121079514013025,5
121079514011052,5
121079514013013,5
121079509002022,4
121079508003028,4
121079502012024,1
121079502012020,1
121079503003182,2
121079514011031,5
121079514022012,5
121079502013268,1
121079514013057,5
121079514012013,5
121079513002055,5
121079505001006,5
121079503003056,2
121079503003055,2
121079511002031,3
121079511002009,3
121079503003059,2
121079509002009,4
121079501002027,1
121079511004019,3
121079502014016,1
121079512002018,5
121079507004033,4
121079502012114,1
121079512002012,5
121079502022014,1
121079502022098,1
121079514011041,5
121079513002053,5
121079514023002,5
121079503004008,2
121079507004018,4
121079514021067,5
121079512001051,3
121079505004008,2
121079506003087,4
121079502021004,1
121079502013245,1
121079511002015,3
121079512002024,5
121079508001017,4
121079502013227,1
121079503003010,2
121079508003004,3
121079502013081,1
121079514021033,5
121079513001024,5
121079503003163,2
121079501001048,1
121079507001008,1
121079502022108,1
121079502022053,1
121079505002066,2
121079514013053,5
121079505004047,2
121079502022052,1
121079501001009,1
121079503001017,2
121079502022125,1
121079503003104,2
121079514021035,5
121079503001164,2
121079502014049,2
121079503003035,2
121079502012085,1
121079513001081,5
121079513002037,5
121079513002093,5
121079512003045,3
121079506001022,5
121079503003125,2
121079509006025,4
121079511004017,3
121079511001008,3
121079504002029,2
121079506003008,4
121079509003001,4
121079509003014,4
121079509001016,4
121079503004055,2
121079513002065,5
121079513001016,5
121079502022095,1
121079502022140,1
121079502011012,1
121079507002080,4
121079512001032,3
121079514021084,5
121079506003023,4
121079509004003,4
121079512004011,3
121079503003188,2
121079511004022,3
121079503001000,2
121079502011003,1
121079506003031,4
121079512004006,3
121079502014069,1
121079508003009,3
121079508004034,4
121079507003017,4
121079503002013,2
121079514023032,5
121079512001062,3
121079502013029,1
121079502013279,1
121079502022037,1
121079508001025,4
121079501001002,1
121079508002034,4
121079507002004,4
121079514013019,5
121079514013028,5
121079507001041,4
121079503004038,2
121079505001030,5
121079503002004,2
121079507004055,4
121079514021053,5
121079512003081,3
121079511002032,3
121079502011025,1
121079505001008,5
121079502011037,1
121079514011002,5
121079514022041,5
121079501002039,1
121079507002075,4
121079508002051,4
121079503003024,2
121079503001167,2
121079502014042,2
121079502012154,1
121079503001216,2
121079504002015,2
121079507001082,4
121079501003022,1
121079513002066,5
121079511004023,3
121079511001001,3
121079503001072,2
121079503001092,2
121079502012078,1
121079513002144,5
121079503001130,2
121079502014032,1
121079513002010,5
121079503003185,2
121079510001047,3
121079510003038,3
121079506003016,4
121079503001237,2
121079514021040,5
121079503001019,2
121079502021024,5
121079501001021,1
121079504002012,2
121079514021052,5
121079514011009,5
121079502022030,1
121079513001032,5
121079502012064,1
121079502013157,1
121079503001027,2
121079508004033,4
121079509003007,4
121079505004033,2
121079505004057,2
121079502022106,1
121079507004044,4
121079506003024,1
121079506002020,3
121079508001000,3
121079511002037,3
121079507001007,1
121079501003014,1
121079505002083,2
121079508001008,4
121079514013030,5
121079514013050,5
121079505001060,5
121079502022088,1
121079511004014,3
121079508004044,3
121079507001061,4
121079505001084,5
121079508001016,4
121079502013272,1
121079512004049,3
121079512004048,3
121079512004004,3
121079503003079,2
121079503003032,2
121079505002067,2
121079502012159,1
121079505002092,2
121079510002000,3
121079514012000,5
121079503001016,2
121079512003019,3
121079513002147,5
121079507001083,4
121079511003003,3
121079502022036,1
121079503003123,2
121079502012153,1
121079507004053,4
121079513002153,5
121079506003094,4
121079506003017,4
121079509003019,4
121079502012118,1
121079509003027,4
121079512004025,3
121079505003021,2
121079514011019,5
121079513002040,5
121079510003027,3
121079508002057,4
121079512003043,3
121079514022018,5
121079501003043,1
121079505002100,2
121079507002081,4
121079503003165,2
121079512004001,3
121079502012134,1
121079508003008,3
121079508003027,4
121079505004128,2
121079513001046,5
121079508004057,4
121079509003006,4
121079505002098,2
121079509006032,4
121079513002069,5
121079508002027,4
121079505001062,5
121079510002008,3
121079512004013,3
121079506001001,3
121079505004126,2
121079508002016,4
121079502012026,1
121079504002027,2
121079503001053,2
121079502014003,1
121079503003036,2
121079503003135,2
121079501001005,1
121079503001175,2
121079505004121,2
121079503003073,2
121079503003043,2
121079507001058,4
121079510001015,1
121079502013126,1
121079514022016,5
121079502014035,2
121079502012040,1
121079507004010,4
121079505002073,2
121079510002022,3
121079503001073,2
121079502012037,1
121079504002030,2
121079511004021,3
121079501002040,1
121079502022081,1
121079514011008,5
121079503004064,2
121079502012110,1
121079505003001,2
121079514021044,5
121079508001036,3
121079512003041,3
121079514021085,5
121079511004000,3
121079511002030,3
121079503003028,2
121079511002025,3
121079513002043,5
121079513002036,5
121079503003031,2
121079509002015,4
121079504002022,2
121079502013141,1
121079502013197,1
121079502011047,1
121079505003023,2
121079507004007,4
121079505003027,2
121079508004039,4
121079507001001,1
121079509006002,4
121079505004032,2
121079514013063,5
121079514023012,5
121079503004039,2
121079508003036,3
121079507001040,4
121079506003061,4
121079508003014,4
121079505004076,2
121079512004008,3
121079507001091,4
121079508002021,4
121079507001043,4
121079514011048,5
121079512001043,3
121079506001005,3
121079508004031,4
121079511001019,3
121079512002029,5
121079512005005,5
121079513001027,5
121079502012076,1
121079513001012,5
121079512003047,3
121079507001104,4
121079503003178,2
121079503003052,2
121079504002006,2
121079503003115,2
121079502014050,2
121079513001059,5
121079513001058,5
121079509001029,4
121079505004012,2
121079503001064,2
121079502012101,1
121079502012089,1
121079502012012,1
121079502012048,1
121079502012120,1
121079511003036,3
121079511003017,3
121079510003015,3
121079513002045,5
121079502012043,1
121079503004011,2
121079508001015,4
121079508001018,3
121079514021089,5
121079507001012,1
121079512004084,3
121079513002056,5
121079508002052,4
121079506003029,4
121079506002006,3
121079512001009,3
121079514023023,5
121079507002015,4
121079514011017,5
121079502011078,1
121079504001015,2
121079502011055,1
121079505002062,2
121079509003009,4
121079504002004,2
121079503002012,2
121079503002008,2
121079510001034,3
121079513002115,5
121079513002106,5
121079505004056,2
121079513002052,5
121079502013149,1
121079511004027,3
121079502013054,1
121079502013079,1
121079502013010,1
121079502013030,1
121079502013114,1
121079510001009,3
121079507004022,4
121079502013192,1
121079508004017,4
121079505002097,2
121079502022015,1
121079507002010,4
121079514011004,5
121079509005021,4
121079514023013,5
121079512001038,3
121079512004016,3
121079503002018,2
121079509001021,4
121079502012051,1
121079502012084,1
121079509003004,4
121079503001204,2
121079502011033,1
121079514022002,5
121079507001011,1
121079502012010,1
121079505002095,2
121079502022055,1
121079501003023,1
121079503001187,2
121079513001084,5
121079507001000,1
121079507004016,4
121079502012112,1
121079514023033,5
121079503004021,2
121079513002046,5
121079502022032,1
121079502022139,1
121079510003025,3
121079503002019,2
121079505002060,2
121079507001086,4
121079514012015,5
121079514021057,5
121079514021061,5
121079503001098,2
121079502013096,1
121079512004069,3
121079501001033,1
121079505004113,2
121079508002055,4
121079502013000,1
121079502013183,1
121079503001177,2
121079501002022,1
121079505004019,2
121079504001006,2
121079502013213,1
121079507002029,4
121079502013235,1
121079508004021,4
121079508004050,4
121079503003038,2
121079510003043,3
121079512004041,3
121079502013139,1
121079512004032,3
121079506003090,1
121079507004009,4
121079501001013,1
121079508001007,4
121079508002003,4
121079507001077,4
121079506001019,5
121079514013002,5
121079503002025,2
121079505002089,2
121079503001137,2
121079502011046,1
121079513001013,5
121079507001051,4
121079503001031,2
121079503001155,2
121079503002024,2
121079503003062,2
121079503001127,2
121079511002041,3
121079505001077,5
121079503003172,2
121079507001050,4
121079513001060,5
121079502013109,1
121079507002032,4
121079511003030,3
121079512005001,5
121079507004008,4
121079513001041,5
121079506002034,3
121079502012111,1
121079505003037,2
121079512002009,5
121079513001052,5
121079511002028,3
121079514021093,5
121079503001117,2
121079512003051,3
121079512004070,3
121079510001016,1
121079505004018,2
121079502022069,1
121079501002014,1
121079502012079,1
121079503002048,2
121079502013260,1
121079506003021,4
121079503004004,2
121079503002026,2
121079503001090,2
121079508004035,4
121079508004046,4
121079503003101,2
121079503001159,2
121079514021022,5
121079514021008,5
121079502022005,1
121079503003174,2
121079513002094,5
121079512005004,5
121079503004024,2
121079502012000,1
121079502013059,1
121079505003044,2
121079502011007,1
121079514022007,5
121079508003011,3
121079512001010,3
121079505001044,3
121079505002051,2
121079502012046,1
121079504001013,2
121079509002005,4
121079502013151,1
121079507001090,4
121079505004066,2
121079510001014,1
121079511003042,3
121079509001036,4
121079503003013,2
121079513001022,5
121079509003026,4
121079513001080,5
121079507001059,4
121079507004015,4
121079503001226,2
121079505001080,3
121079505004098,2
121079514011064,5
121079506002022,1
121079502022008,1
121079505001020,1
121079502013283,1
121079502011054,2
121079512003009,3
121079505004070,2
121079506002004,3
121079502011070,1
121079511003027,3
121079511003021,3
121079502012096,1
121079508004011,4
121079502013048,1
121079503001217,2
121079505004037,2
121079503004006,2
121079514021018,5
121079502013288,1
121079503001038,2
121079509003003,4
121079502022116,1
121079503004060,2
121079502012094,1
121079505004052,2
121079511001012,3
121079502014025,2
121079502014027,2
121079503003067,2
121079502013135,1
121079513002008,3
121079502013034,1
121079507002034,4
121079506003062,4
121079507004050,4
121079508004016,4
121079503004056,2
121079503004026,2
121079513002073,5
121079507002058,4
121079514013007,5
121079510001031,3
121079514023014,5
121079506003047,4
121079503004018,2
121079507001042,4
121079503002003,2
121079512001045,3
121079506002002,4
121079514021064,5
121079514011050,5
121079514021005,5
121079502013265,1
121079502012147,1
121079502012009,1
121079509006006,4
121079502022019,1
121079503001192,2
121079511001004,3
121079503001061,2
121079502012097,1
121079513002018,5
121079501001022,1
121079510003030,3
121079510001043,3
121079514011020,5
121079511001015,3
121079503004020,2
121079508004005,4
121079508004003,4
121079512003048,3
121079512003026,3
121079503001005,2
121079501001035,1
121079501001040,1
121079503001210,2
121079505004030,2
121079511002023,3
121079506003070,1
121079505001043,3
121079508003025,4
121079503002040,2
121079503003117,2
121079510001008,1
121079514013000,5
121079502013195,1
121079511002002,3
121079503001089,2
121079507003005,4
121079508004038,4
121079507003016,4
121079503002014,2
121079505002074,2
121079505001035,5
121079505003035,2
121079513002058,5
121079502013136,1
121079502014001,1
121079502013122,1
121079511002018,3
121079514011034,5
121079507002045,4
121079509005005,3
121079503004003,2
121079505004004,2
121079502014076,2
121079502013263,1
121079514021080,5
121079514021020,5
121079508004012,4
121079512003050,3
121079502013267,1
121079507002041,4
121079505004115,2
121079507004001,4
121079501003045,1
121079510002001,3
121079502014047,2
121079503003158,2
121079512004010,3
121079503001114,2
121079504002010,2
121079502014068,1
121079510002025,3
121079509002018,4
121079509003015,4
121079507001010,1
121079507002042,4
121079514011030,5
121079511003015,3
121079513001045,5
121079502022006,1
121079505001085,1
121079505003014,2
121079512003032,3
121079514012012,5
121079514013029,5
121079506003027,4
121079503003034,2
121079503003033,2
121079503001230,2
121079509002016,4
121079505001054,3
121079502011019,1
121079502011034,1
121079503001028,2
121079507004042,4
121079507004005,4
121079510003014,3
121079505004061,2
121079503003119,2
121079514011049,5
121079507002022,4
121079501003031,1
121079503003066,2
121079514021069,5
121079512001061,3
121079502011009,1
121079508003013,4
121079507001048,4
121079505003011,2
121079502012170,1
121079514013041,5
121079503002041,2
121079503001172,2
121079514021006,5
121079512004071,3
121079503003081,2
121079503003107,2
121079505002043,2
121079506003081,1
121079506003074,4
121079507001057,4
121079507001067,4
121079502022028,1
121079506001017,3
121079509001027,4
121079514022009,5
121079503001051,2
121079502012131,1
121079502014079,2
121079503003089,2
121079503001128,2
121079502012107,1
121079505004050,2
121079504002021,2
121079501003041,1
121079505003008,2
121079513002137,5
121079503003015,2
121079505003004,2
121079508004004,4
121079512001024,3
121079502022102,1
121079503002005,2
121079507001035,4
121079512004024,3
121079503004027,2
121079513001061,5
121079503003063,2
121079512002033,5
121079513002096,5
121079514013027,5
121079502012071,1
121079503004057,2
121079502011052,1
121079503001020,2
121079507002008,4
121079512004009,3
121079509001002,4
121079514012001,5
121079503003181,2
121079508002017,4
121079505003003,2
121079506003000,1
121079503001136,2
121079511003010,3
121079503003140,2
121079507002018,4
121079506003019,4
121079502012039,1
121079507003014,4
121079512003068,3
121079502013269,1
121079514021068,5
121079511002024,3
121079513002024,5
121079507004024,4
121079514013016,5
121079503002046,2
121079508002023,4
121079502014033,2
121079502012047,1
121079508002041,4
121079508001003,4
121079514021097,5
121079505004001,2
121079503001169,2
121079505004106,2
121079503001044,2
121079514013033,5
121079510002015,3
121079501002032,1
121079503003021,2
121079502012001,1
121079502021028,1
121079503001062,2
121079502022016,1
121079502022082,1
121079505003009,2
121079513002034,5
121079503003025,2
121079502022094,1
121079502022133,1
121079510001044,3
121079514021013,5
121079514022024,5
121079502012056,1
121079505002065,2
121079508001030,4
121079512001059,3
121079514021092,5
121079513001031,5
121079503003020,2
121079503001099,2
121079509003025,4
121079503002011,2
121079503002021,2
121079505003050,2
121079503003146,2
121079502013262,1
121079502013259,1
121079502013264,1
121079511004007,3
121079503004046,2
121079514012008,5
121079513002006,5
121079512001035,3
121079512004021,3
121079512003054,3
121079502013101,1
121079507001095,4
121079510001012,1
121079507001098,4
121079514013075,5
121079514011044,5
121079509003022,4
121079505001028,5
121079514011042,5
121079502022007,1
121079502012151,1
121079502022031,1
121079502011049,1
121079513001076,5
121079514021019,5
121079514021002,5
121079514013064,5
121079503001065,2
121079503003053,2
121079503003144,2
121079505002053,2
121079502011026,1
121079511002033,3
121079502022024,1
121079511002016,3
121079509001024,4
121079511003022,3
121079511001010,3
121079503001219,2
121079502012053,1
121079502012115,1
121079503001110,2
121079503001229,2
121079503003093,2
121079509002007,4
121079506003071,1
121079513002060,5
121079512002013,5
121079503004063,2
121079502022026,1
121079502012119,1
121079503004009,2
121079513001023,5
121079513002158,5
121079505004053,2
121079502013253,1
121079509006015,4
121079509003010,4
121079502012098,1
121079513002041,5
121079512003027,3
121079512003071,3
121079502013044,1
121079502013062,1
121079502013258,1
121079501003009,1
121079502022062,1
121079508003016,4
121079508002049,4
121079508002019,4
121079507004012,4
121079512004017,3
121079505004060,2
121079502022018,1
121079502013203,1
121079503001161,2
121079503001215,2
121079508003005,3
121079502012072,1
121079514021021,5
121079514012019,5
121079513002132,5
121079503003092,2
121079507004049,4
121079505004085,2
121079504001008,2
121079509001040,4
121079512002015,5
121079505001039,5
121079501003012,1
121079503001096,2
121079512002000,3
121079505001082,5
121079505001087,2
121079510003016,3
121079511002013,3
121079512003055,3
121079503003109,2
121079502011000,1
121079512005025,5
121079505004020,2
121079509002014,4
121079503003012,2
121079502013057,1
121079502013073,1
121079503002047,2
121079503002054,2
121079505001033,5
121079502012065,1
121079502013155,1
121079502013236,1
121079513001083,5
121079503001003,2
121079513002116,5
121079506003009,4
121079507003020,4
121079502021015,1
121079505002050,2
121079507004047,4
121079502022002,1
121079512001060,3
121079507001028,4
121079512004051,3
121079509002019,4
121079501003033,1
121079502021016,1
121079510003039,3
121079502013078,1
121079503001074,2
121079503004059,2
121079514021023,5
121079502012055,1
121079503003168,2
121079505002052,2
121079513001039,5
121079507003024,4
121079510003021,3
121079512003082,3
121079502013020,1
121079507004040,4
121079503001067,2
121079503002044,2
121079502012099,1
121079502012080,1
121079507004025,4
121079509003008,4
121079502012023,1
121079501001029,1
121079501002012,1
121079501003036,1
121079513001018,5
121079502012035,1
121079510003033,3
121079510003019,3
121079505004027,2
121079505003041,2
121079507002083,4
121079514021031,5
121079503001008,2
121079501001046,1
121079505004040,2
121079510003040,3
121079512003008,3
121079507001069,4
121079502013215,1
121079512002030,5
121079509001038,4
121079502012073,1
121079502014005,1
121079507001032,4
121079507003023,4
121079508004040,4
121079507003027,4
121079508004051,4
121079502013071,1
121079502013082,1
121079502013083,1
121079507001026,4
121079513002068,5
121079508002033,4
121079511001006,3
121079514011038,5
121079503001188,2
121079512001029,3
121079501003035,1
121079506003054,4
121079502021005,1
121079503001085,2
121079503001034,2
121079506003077,1
121079512005000,3
121079505004127,2
121079513002072,5
121079503001162,2
121079503001202,2
121079503004053,2
121079507001099,4
121079502022065,1
121079503003155,2
121079514011061,5
121079505002041,2
121079502013005,1
121079502013050,1
121079502013074,1
121079510001029,3
121079507001044,4
121079506003011,4
121079502012123,1
121079502022034,1
121079514011011,5
121079503004001,2
121079512003016,3
121079514012018,5
121079512001021,3
121079501002009,1
121079505004054,2
121079505004044,2
121079506003088,3
121079503003094,2
121079512001052,3
121079503002061,2
121079502014000,1
121079502013233,1
121079508003022,4
121079507003018,4
121079508003030,4
121079506002008,4
121079503001181,2
121079507002001,4
121079513002082,5
121079502012086,1
121079503003042,2
121079502013092,1
121079502013247,1
121079502013102,1
121079505002078,2
121079505003059,2
121079514021090,5
121079514021078,5
121079506001003,3
121079512004085,3
121079512004044,3
121079509002028,4
121079512002004,5
121079507001046,4
121079514013010,5
121079506001012,3
121079503001024,2
121079502013190,1
121079502012082,1
121079501002004,1
121079502013014,1
121079505001015,5
121079512001037,3
121079503001133,2
121079502014046,2
121079503002043,2
121079503001021,2
121079506003039,4
121079502022059,1
121079501002037,1
121079502021006,1
121079511003005,3
121079502012161,1
121079502012127,1
121079502012168,1
121079506003066,1
121079502022087,1
121079510001030,3
121079513001055,5
121079507004026,4
121079507002070,4
121079513001019,5
121079507002079,4
121079505004100,2
121079505004045,2
121079509006017,4
121079502013191,1
121079505004024,2
121079502012059,1
121079502013248,1
121079505001055,5
121079503004058,2
121079507002057,4
121079508003007,3
121079508004042,3
121079508001002,4
121079501002016,1
121079502013018,1
121079508002020,4
121079502012044,1
121079503004062,2
121079502013130,1
121079512001034,3
121079502013026,1
121079502013095,1
121079511002027,3
121079506003006,4
121079505002076,2
121079505004077,2
121079506003034,4
121079507001072,4
121079514023017,5
121079514023038,5
121079513001070,5
121079505002090,2
121079502012030,1
121079506003091,1
121079508002015,4
121079503001112,2
121079506002023,3
121079508004045,4
121079502013273,1
121079514022040,5
121079502013277,1
121079503003087,2
121079502012149,1
121079513002086,5
121079513002016,5
121079507001085,4
121079509001028,4
121079509002012,4
121079513002029,5
121079514023028,5
121079507002021,4
121079502012041,1
121079502012088,2
121079506003012,4
121079502014083,2
121079505003007,2
121079503003192,2
121079510002002,1
121079505001072,5
121079501001030,1
121079503002042,2
121079513002051,5
121079509001031,4
121079509006026,4
121079509001003,4
121079507002067,4
121079503003194,2
121079513002135,5
121079514021086,5
121079502011062,2
121079502013289,1
121079514012009,5
121079508003031,4
121079507001075,4
121079511004002,3
121079513001034,5
121079501003040,1
121079502022120,1
121079511003013,3
121079513002146,5
121079508004013,4
121079508001022,4
121079513002074,5
121079507002061,4
121079514011033,5
121079508002001,4
121079514013044,5
121079503001125,2
121079503003083,2
121079502022038,1
121079506003013,4
121079503003049,2
121079509001041,3
121079514021000,5
121079502012070,1
121079513002067,5
121079505002017,2
121079507002039,4
121079511002034,3
121079502022064,1
121079503003128,2
121079513001057,5
121079513001020,5
121079509001026,4
121079509001032,4
121079502013098,1
121079502014065,1
121079502012133,1
121079502021012,1
121079510002016,3
121079503001154,2
121079502021009,1
121079502014045,2
121079514011015,5
121079507001018,4
121079513001037,5
121079513002162,5
121079513001014,5
121079514021034,5
121079511004018,3
121079503003085,2
121079512001018,3
121079501001038,1
121079505002064,2
121079504002019,2
121079512001019,3
121079506001018,5
121079509001008,4
121079507003009,4
121079509005006,3
121079502013173,1
121079502013153,1
121079512001026,3
121079502013207,1
121079509003020,4
121079514021041,5
121079502014019,2
121079505003038,2
121079505003019,2
121079503003051,2
121079512005028,5
121079502013201,1
121079502013024,1
121079512001063,3
121079512003073,3
121079512001007,3
121079507004043,4
121079502013055,1
121079502013121,1
121079502013150,1
121079501002010,1
121079508002048,4
121079508002005,4
121079514021007,5
121079514023018,5
121079502011063,1
121079502022105,1
121079514023031,5
121079505003055,2
121079508004015,4
121079508002064,4
121079506002015,3
121079514023039,5
121079509001019,4
121079502021026,1
121079507001054,4
121079511004003,3
121079513001062,5
121079512002026,5
121079503001108,2
121079502014081,2
121079502011020,1
121079513002098,5
121079512005021,5
121079507001005,1
121079501003047,1
121079513001036,5
121079501003024,1
121079502013032,1
121079503003199,2
121079505004072,2
121079507002044,4
121079512004058,3
121079512004062,3
121079501001003,1
121079505004055,2
121079505002063,2
121079505002058,2
121079502011058,2
121079512003031,3
121079502022051,1
121079507001027,4
121079511003040,3
121079502013177,1
121079506003059,4
121079514013068,5
121079512003040,3
121079504001027,2
121079502011014,1
121079505004094,2
121079514022033,5
121079503001151,2
121079502012143,1
121079514011068,5
121079502013117,1
121079512002008,5
121079510003003,3
121079503003100,2
121079502022012,1
121079508002062,4
121079507002019,4
121079509005017,4
121079510001041,3
121079514023040,5
121079503002066,2
121079501001036,1
121079505001024,5
121079514021054,5
121079503001042,2
121079505004129,2
121079513002044,5
121079513002084,5
121079513002061,5
121079503003189,2
121079512001022,3
121079503003112,2
121079502012067,1
121079502013084,1
121079513001025,5
121079508002013,4
121079502013009,1
121079502014023,2
121079505001069,5
121079513001086,5
121079503002023,2
121079512004033,3
121079502022023,1
121079502022021,1
121079505004049,2
121079508003038,3
121079502013118,1
121079514023025,5
121079511003025,3
121079502014062,1
121079502014071,1
121079507002072,4
121079502012126,1
121079510003022,3
121079505003043,2
121079509005003,3
121079513001001,5
121079511001020,3
121079505001013,3
121079513002141,5
121079502022009,1
121079512001033,3
121079510003028,3
121079502013204,1
121079512004060,3
121079504002011,2
121079502013234,1
121079503003157,2
121079508001024,4
121079512001017,3
121079503001116,2
121079502012029,1
121079502013176,1
121079502013240,1
121079512003036,3
121079509005018,4
121079508003019,4
121079514021046,5
121079514023019,5
121079502013225,1
121079512004073,3
121079514023008,5
121079506003085,4
121079508002050,4
121079514012016,5
121079502022131,1
121079507001055,4
121079506001013,3
121079512004090,3
121079512004029,3
121079503002036,2
121079503003096,2
121079502014043,2
121079502012148,1
121079502014061,1
121079502013238,1
121079505001014,5
121079501003042,1
121079503001109,2
121079509006028,4
121079502013219,1
121079514013062,5
121079503001185,2
121079505004111,2
121079503003111,2
121079510001020,1
121079503003160,2
121079503003141,2
121079506002011,3
121079505001058,5
121079502022066,1
121079502011002,1
121079509006022,4
121079503004050,2
121079502012169,1
121079511003039,3
121079502014082,2
121079502014013,1
121079510003009,3
121079513001033,5
121079503001212,2
121079514011053,5
121079514011037,5
121079512002005,5
121079513002092,5
121079511002011,3
121079511002029,3
121079512003059,3
121079513001030,5
121079501001032,1
121079502022045,1
121079508001006,3
121079507002071,4
121079505004086,2
121079505004048,2
121079511003016,3
121079502021014,1
121079504001018,2
121079514011039,5
121079509005015,4
121079502013214,1
121079514011051,5
121079502022099,1
121079511004015,3
121079502013015,1
121079505004074,2
121079513002005,5
121079503004012,2
121079502013076,1
121079502013089,1
121079507004027,4
121079514022038,5
121079514021076,5
121079507002059,4
121079506003045,4
121079512004045,3
121079514013015,5
121079503001122,1
121079505002096,2
121079502013198,1
121079503001066,2
121079502021017,1
121079505002028,2
121079506002000,4
121079502021030,1
121079502022083,1
121079509001034,4
121079512001027,3
121079502012171,1
121079504002028,2
121079502012033,1
121079513002107,5
121079502012008,1
121079506003020,1
121079506003022,4
121079509001020,4
121079504002009,2
121079511001011,3
121079502014072,2
121079503003195,2
121079510001046,3
121079505004123,2
121079506003014,4
121079513001089,5
121079513001071,5
121079510003013,3
121079502021034,5
121079512004063,3
121079506003038,4
121079501001034,1
121079505004112,2
121079509006033,4
121079504001012,2
121079506003010,4
121079507001021,4
121079503001025,2
121079502012068,1
121079512001016,3
121079502022113,1
121079503004041,2
121079502011061,2
121079503001091,2
121079508003033,3
