GEOID20,DIST
281210210034023,4
281210204022004,4
281210202192021,2
281210208043010,0
281210208044025,0
281210202085000,3
281210201051020,2
281210209023032,2
281210203041072,4
281210210013005,4
281210203041051,4
281210202152000,1
281210210051013,0
281210210034035,4
281210203031035,1
281210203041043,4
281210202093002,1
281210208062018,3
281210201051101,2
281210210041005,4
281210201012024,2
281210202141013,1
281210204024023,4
281210210032001,4
281210201011052,2
281210201051085,2
281210201051103,2
281210208042003,0
281210210034009,4
281210208011007,3
281210204023015,4
281210202093004,1
281210201012015,2
281210209011006,0
281210208031002,0
281210209023041,2
281210201011005,2
281210202142001,1
281210208052022,0
281210210041022,4
281210204012031,4
281210204023010,4
281210208061033,0
281210201012010,2
281210209011036,0
281210210013003,4
281210208044020,0
281210202191012,1
281210202191015,1
281210210042018,4
281210201011020,2
281210204024017,4
281210204013012,4
281210205002005,0
281210202084008,3
281210202103013,2
281210209023059,0
281210208043006,0
281210203042023,1
281210203041044,4
281210202091013,2
281210209011031,0
281210202191010,1
281210203042018,1
281210209011047,0
281210208052010,3
281210203043014,1
281210203041042,1
281210210041014,4
281210202081006,3
281210203042007,1
281210204013003,4
281210203032010,1
281210209012012,0
281210210033027,4
281210208032025,0
281210210013010,4
281210201031017,3
281210204024020,4
281210210012019,4
281210203032017,1
281210204022031,4
281210208052042,3
281210208061029,3
281210205001023,0
281210210011018,4
281210201031010,3
281210210034008,4
281210210052051,4
281210209011019,0
281210209023033,0
281210204021022,4
281210210052063,4
281210202131003,3
281210210034014,4
281210210032013,4
281210201011000,2
281210201041012,2
281210208052045,3
281210202141017,1
281210202141016,1
281210209021033,0
281210209023021,2
281210201051051,2
281210210034007,4
281210210013007,4
281210204022005,4
281210210011000,4
281210203042010,1
281210203041047,4
281210202121017,1
281210208041021,0
281210209022017,0
281219800001011,1
281210203031034,1
281210201051014,2
281210206011015,0
281210210034016,4
281210201012038,2
281210208052033,3
281210203031028,1
281210201051104,2
281210201041032,2
281210208012000,3
281210208031029,0
281210202152015,1
281210208031033,0
281210204011016,4
281210208032002,0
281210208032003,0
281210209011053,0
281210202182006,2
281210208032041,0
281210202121048,2
281210202121020,2
281210201051007,2
281210204021017,4
281210204022022,4
281210202092011,2
281210210052041,4
281210202161001,1
281210210032002,4
281210203032008,1
281210203041010,1
281210201011058,2
281210210032012,4
281210202171003,1
281210208062007,3
281210206011007,0
281210201011068,2
281210202082004,3
281210201011077,2
281210203032005,1
281210202162007,1
281210201031012,3
281210201011023,2
281210202181005,2
281210208032036,0
281210201012033,2
281210209012005,0
281210201011014,2
281210209023043,2
281210201051025,2
281210202152034,1
281210204024001,4
281210201042004,2
281210209021064,0
281210201031001,3
281210209011091,0
281210201012023,2
281210208052032,0
281210202094004,1
281210202161021,1
281210201051053,2
281210209023015,2
281210210052001,0
281210202142012,1
281210203031016,1
281210210014022,4
281210204024028,4
281210202102016,2
281210209021056,0
281210202151007,1
281210201011056,2
281210204025006,4
281210209012007,0
281210201011073,2
281210201011054,2
281210203042027,1
281210201032019,2
281210201041011,2
281210203041069,4
281210208031008,0
281210208052039,3
281210208031031,0
281210202101013,2
281210209022026,0
281210210011023,4
281210201041026,3
281210208031036,0
281210209022028,0
281210209023008,2
281210202131011,3
281210202193004,3
281210209021012,0
281210202183005,2
281210210011009,4
281210203041020,1
281210204022032,4
281210202193009,3
281210210051033,0
281210203041000,1
281210202192011,1
281210202142009,1
281210210012020,4
281210201012031,2
281210203031012,1
281210202152025,1
281210203041063,4
281210202192018,3
281210208032031,0
281210209021019,0
281210210051015,0
281210201051107,2
281210210043001,0
281210202102012,2
281210210052057,4
281210210041019,4
281210201011043,2
281210202091006,1
281210210011029,4
281210208031051,0
281210202121049,2
281210210042007,4
281210208062004,3
281210210034033,4
281210201011051,2
281210203031030,1
281210202171026,3
281210203043015,1
281210210033005,4
281210201013025,2
281210201042008,2
281210208041019,0
281210204022017,4
281210208043020,0
281210209012024,0
281210204024022,4
281210202181012,2
281210208052031,0
281210210041004,4
281210202121007,2
281210209022011,2
281210201041027,3
281210208062021,3
281210209011056,0
281210204021010,4
281210202191014,1
281210209011049,0
281219800001020,1
281210206011000,0
281210204021015,4
281210204024012,4
281210203043023,1
281210210031011,4
281210201051038,2
281210205001006,0
281210202091005,1
281210209021010,0
281210204012008,4
281210204021001,4
281210204024026,4
281210205001003,0
281210201041017,2
281210202162008,1
281210208031043,0
281210202182007,2
281210209012001,0
281210201041016,2
281210204013006,4
281210208041000,0
281210208044023,0
281210202085001,3
281210210033035,4
281210204024006,4
281210204022033,4
281210204013030,4
281210201051072,2
281210208011005,3
281210201051095,2
281210208041018,0
281210206011013,0
281210201051034,2
281210209023020,2
281210201012000,2
281210203042020,1
281210202086008,3
281210203032001,1
281210201042022,2
281210209021049,0
281210203031013,1
281210210012016,4
281210208032046,0
281210201032014,3
281210201042017,2
281210204021044,0
281210205001021,0
281210210052046,4
281210201011046,2
281210210051000,0
281210210051018,0
281210202183003,3
281210206012008,0
281210202091014,2
281210203042012,1
281210209023017,2
281210203042001,1
281210201051042,2
281210202094009,1
281210210051027,0
281210210031003,4
281210204011015,4
281210206011022,0
281210202182004,2
281210202182011,2
281210210052072,4
281210201051022,2
281210203031024,1
281210210052018,4
281210201011049,2
281210202086000,3
281210203032015,1
281210203042002,1
281210202102005,2
281210201011041,2
281210205002003,0
281210210052043,4
281210208061024,3
281210202193000,3
281210202103015,2
281210201042002,2
281210208031023,0
281210206022005,0
281210208062014,3
281210210051022,0
281210209011061,0
281210202162000,1
281210202131005,3
281210209012022,0
281210209011069,0
281210210041001,4
281210202183014,3
281210202093008,1
281210203041018,1
281210201051059,2
281210204012016,4
281210210034010,4
281210210051023,0
281210208044013,0
281210210032007,4
281210210052013,4
281210210033024,4
281210208061002,3
281210201042012,2
281210210014003,4
281210202121028,2
281210201013022,2
281210206012000,3
281210203043021,1
281210202102010,2
281210203041050,4
281210210034038,4
281210209022004,2
281210210051002,0
281210208032018,0
281210208031049,0
281210202086003,3
281210208012014,3
281210201041009,2
281210209023049,0
281210210042003,4
281210208032008,0
281210208061031,0
281210209021044,0
281210209021022,0
281210209011055,0
281210209021025,0
281210203041015,1
281210201051006,2
281210203041041,1
281210202131000,3
281210208032012,0
281210201013020,2
281219800001026,1
281210208012017,3
281210202103007,2
281210210042014,4
281210204013014,4
281210202192008,1
281210202141015,1
281210208061025,3
281210208042009,0
281210201051060,2
281210203032007,1
281210201041033,3
281210209021043,0
281210204012030,4
281210209012003,0
281210202193008,3
281210208032013,0
281210208012025,3
281210201012048,2
281210202081003,3
281210210051021,0
281210209023053,0
281210210014020,4
281210202086002,3
281210209012004,0
281210209021027,0
281210209021023,0
281210208032007,0
281210210052036,4
281210210051038,0
281210202171001,1
281210208062006,3
281210205002000,0
281210204022010,4
281210202093003,1
281210208052012,3
281210204023003,4
281210204022011,4
281210202094006,2
281210210011001,4
281210206022000,0
281210201051069,2
281210203042003,1
281210202161003,1
281210208043012,0
281210204024002,4
281210201011037,2
281210210042015,4
281210208044024,0
281210201051094,2
281219800001018,1
281210210052053,4
281210210034031,4
281210208031006,0
281210201011070,2
281210202101010,2
281210210011016,4
281210202141002,1
281210204023001,4
281210202152008,1
281210202152001,1
281210209012018,0
281210204021019,4
281210204013022,4
281210209021037,0
281210202093012,1
281210209011089,0
281210202192010,1
281210202094016,1
281210202192009,1
281210201051058,2
281210206011004,0
281210202131002,3
281210210042030,4
281210205001000,0
281210204022000,4
281210210052009,4
281210201041025,3
281210201051061,2
281210209012000,0
281210201051105,2
281210210031000,4
281210203031014,1
281210204013026,4
281210204012015,4
281210210013008,4
281210204013018,4
281210208044006,0
281210202121038,1
281210207031000,3
281210204013029,4
281210210041011,4
281210208061015,3
281210208061011,3
281210202152023,1
281210202152040,1
281210210052021,4
281210204021005,4
281210208052004,3
281210210052010,4
281210208031000,0
281210208032047,0
281210202121041,2
281210206011019,0
281210202081004,3
281210210012013,4
281210201012028,2
281210208061008,3
281210208031038,0
281210210052071,4
281210202142006,1
281219800001001,1
281210202101005,2
281210210042031,4
281210210052069,4
281210209011048,0
281210205001016,0
281210202191005,1
281210206012005,0
281210202084007,3
281210208031050,0
281210204013008,4
281210208011016,3
281210202171023,1
281210201051099,2
281210201051091,2
281210201051004,2
281210208043011,0
281210203031002,1
281210209021035,0
281210210052030,4
281210202142008,1
281210202161002,1
281210210052028,4
281210202086024,3
281210202171002,1
281210204012028,4
281210203041007,1
281210204013028,4
281210210012003,4
281210201012034,2
281210210013006,4
281210210042024,4
281210210034036,4
281210204013016,4
281210203042024,1
281210201032013,3
281210208012028,3
281210210014018,4
281210201012016,2
281210210014026,4
281210208012023,3
281210208061010,3
281210201042001,2
281210201032001,2
281210202082008,3
281210201051065,2
281210204023025,4
281210202142000,1
281210209011087,0
281210209012015,0
281210202094011,1
281210202121002,2
281210202092001,2
281210202092014,2
281210202103014,2
281210210042001,4
281210210043000,0
281210202171022,1
281210204022012,4
281210202092006,2
281210210014017,4
281210202101004,2
281210210051039,0
281210202083003,3
281210210052054,4
281210210042021,4
281210208041010,0
281210210012018,4
281210201011066,2
281210204011007,4
281210201042003,2
281210203043011,1
281210202131004,3
281210209021003,0
281210210052011,4
281210210014009,4
281210204021011,4
281210203041016,1
281210209022016,0
281210201051056,2
281210202085006,3
281210202141008,1
281210202081001,3
281210210052022,4
281210208052005,3
281210208031013,0
281210201012018,2
281210204023027,4
281210209023045,0
281210204013004,4
281210201013006,2
281210204012013,4
281210202151003,1
281210209023040,2
281210201012042,2
281210201011009,2
281210201051079,2
281210209022018,0
281210208031024,0
281210202183008,2
281210206012002,0
281210202084009,3
281210202081010,3
281210209022024,0
281210203041054,4
281210210011011,4
281210210013015,4
281210209023010,2
281210203031027,1
281210201051033,2
281210202151008,1
281210203031006,1
281210202093007,1
281210201011050,2
281210202092009,2
281210202101008,1
281210209022032,0
281210210034039,4
281210202083004,3
281210204011002,4
281210210052026,4
281210210013009,4
281210210051019,0
281210209023029,3
281210205001004,0
281210202181014,2
281210202085003,3
281210210032003,4
281210202091008,1
281210208061028,3
281210208031022,0
281210201012003,2
281210210051040,0
281210209011013,0
281210201031025,3
281210208041022,0
281210206012022,0
281210202171025,3
281210202181015,2
281210202162003,1
281210204023024,4
281210209012019,0
281210210043003,4
281210206011011,0
281210203042006,1
281210201011064,2
281210208043019,0
281210203031009,1
281210210051031,0
281210209011010,0
281210202161004,1
281210202191006,1
281210204024013,4
281210208061021,3
281210202182003,2
281210202141018,1
281210203032013,1
281210204011014,4
281210203041031,1
281210208031025,0
281210202083001,3
281210204022002,4
281210204013034,4
281210210033021,4
281210202161009,1
281210202141012,1
281210209022023,0
281210202161022,1
281210209012023,0
281210209022019,0
281210202142003,1
281210202181009,2
281210202141011,1
281210208052015,3
281210202161027,1
281210201011078,2
281210208062017,3
281210202191004,1
281210202191007,1
281210210051041,4
281210204022034,4
281210210052059,4
281210208052020,3
281210203042025,1
281210202086021,3
281210202193005,3
281210203031033,1
281219800001021,1
281210202101017,2
281210204011011,4
281210210042020,4
281210210034043,4
281210203041060,4
281210208062026,0
281210201031014,3
281210201041019,3
281210203042022,1
281210210051012,0
281210204012036,4
281210210052037,4
281210208032026,0
281210210011032,4
281210203031032,1
281210204023022,4
281210208031048,0
281210208031012,0
281210208031027,0
281210202141001,1
281210202101001,2
281210202142005,1
281210204012023,4
281210209012014,0
281210208041012,0
281210202152003,1
281210209011039,0
281219800001003,1
281210201013004,2
281210208062023,0
281210201051008,2
281210201041001,2
281210209023009,2
281210201042021,2
281210210033013,4
281210202142007,1
281210208043009,0
281210201012002,2
281210209021020,0
281210201013017,2
281210202161016,1
281210210012017,4
281210208062020,3
281210203041013,1
281210203032018,1
281210202183006,3
281210210014025,4
281210210011008,4
281210204011000,4
